id,score,date,period,doc_dist,title,top2vec
1151789497,0.4411335593605709,1986-10-24,7,0.23550433,Minister urges international immigration control.,6
1411859498,0.4411122851811689,2008-04-14,8,0.19406836,IMMIGRATION REFORM.,2
1353806735,0.4409680977523381,1938-10-25,4,0.27881566,Canada Termed Inhospitable By Guest Speaker From Geneva Discussing Refugee Problem.,0
2121470325,0.4409567435035264,2015-09-26,8,0.20044513,Changing the temporary mindset of refugees.,1
2459964412,0.4408846587392518,2017-07-04,8,0.28358883,Canada's refugee process is broken.,5
1151168162,0.4408260414586831,1990-09-17,7,0.28772122,Why Canada needs to put out the welcome mat.,1
1151240778,0.4407481461740365,1991-03-30,7,0.39162478,Might a single refugee hearing be enough?.,2
1325958555,0.4407318997134458,1943-11-06,4,0.26148522,STUDENTS BACK REFUGEE AID.,0
1238511963,0.4407150075829054,1987-08-05,7,0.37636548,Migrants describe harrowing 19 days spent in cargo hold of leaky freighter.,12
1316586160,0.4406689369750055,1960-09-26,5,0.3064419,'The Ideal Immigrant'.,0
1143627927,0.4404877612488825,1998-06-09,7,0.15265709,Letters to the Editor.,9
2273286209,0.4403923653546918,2016-01-28,8,0.21649343,Documents verify Tories' Syrian refugee system.,3
1151539766,0.4403462514932427,1992-06-23,7,0.26658314,Coalition attacks proposed immigration policy.,8
1125148100,0.4402778268680104,2000-08-21,7,0.31921664,Immigration: Less is more.,1
1238473575,0.4399158555398907,1987-05-09,7,0.19341628,Minister may exchange sanctuary for testimony.,6
1412311319,0.4398433767492724,2007-12-24,8,0.2613518,IMMIGRATION.,1
1270026022,0.4396594698748978,1967-02-17,5,0.18728842,Individual assessment suggested.,0
1149764529,0.4393488400141172,1990-01-20,7,0.1914924,A file full of flat tales of suffering and misery.,2
1323616215,0.4391104024036081,1947-05-16,4,0.22971591,French Language Press Discusses Immigration.,0
1412264813,0.4390886438936598,2007-08-16,8,0.19599372,IMMIGRATION AND QUEBEC.,4
2459963344,0.4389687007491991,2017-01-07,8,0.20231827,Immigration policy key for Tories.,1
2121451522,0.4389582536547963,2015-11-26,8,0.39515367,"From sea to sea, settlement plan is vast, complex.",3
2122069632,0.4388613484457767,2015-11-19,8,0.3443499,Don't let fear dilute Canada's generosity.,3
1316660587,0.43878427789984,1928-12-17,4,0.201617,REVOLUTIONISTS NOT REFUGEES.,0
2610175278,0.4387636646463361,2018-04-24,8,0.3653724,"Another summer, another border crisis.",5
1143895498,0.4387026053367581,1993-05-15,7,0.2685451,B.C. more likely to reject refugee claims.,2
1237604569,0.4385755397214347,1989-01-19,7,0.17706786,LETTERS TO THE EDITOR.,0
1143912934,0.438538573588635,1997-10-13,7,0.22275564,"Immigration, as it should be.",1
2605819996,0.4384498752179595,2018-08-30,8,0.26046163,Would a Bernier 'party' stand a chance in Canada?.,1
1126301157,0.4383069267601574,2000-12-11,7,0.22154333,Refugee claimants inundate Ontario.,6
1284640000,0.4382922636934607,1961-03-27,5,0.18192334,Migrant Drop Seen After Hardship Stories.,0
1357025582,0.4382380224975779,2002-12-06,8,0.16724424,Deportation system criticized.,9
1400760612,0.4382364532542588,2002-09-10,8,0.30513233,Arab-Canadians fear 'persecution' at border.,16
1143921026,0.4379912746144512,1995-02-07,7,0.1782007,Bill passed to prevent criminals from entering Canada.,8
1313797927,0.4378945436306539,1967-07-15,5,0.11656849,Canada: a refuge from paradise.,1
1238440693,0.4376424975791542,1987-03-12,7,0.15646851,Letter to the Editor 1 -- No Title.,15
1238460386,0.4374165938066258,1987-03-25,7,0.2575638,Hollow ring to attack on refugees.,6
1411859656,0.4374148763023679,2009-02-23,8,0.4036632,DEPORTATION AND TORTURE.,9
1239481911,0.437395620028933,1975-09-26,6,0.3395421,Immigration officers want law toughened.,4
1942874265,0.4373903660193277,2014-07-07,8,0.6825936,"A cruel policy, struck down.",15
1237420661,0.4372880488787058,1988-05-12,7,0.43238905,Senate gives green light to immigration proposal.,8
2273276295,0.4372199434223061,2016-02-01,8,0.39742467,The right way to settle refugees.,3
2122207036,0.4371393978918199,2015-09-11,8,0.20892213,Refugees in Canada.,3
1352045967,0.4370809830855431,1922-05-19,4,0.26922724,RUSSIAN REFUGEES.,0
1513600617,0.4370624872411028,2011-12-08,8,0.16591829,"Coming, going and knowing.",7
1140430996,0.4370304457137871,1998-04-30,7,0.3628958,U.S. congressman warns Canada about border security.,7
1151468160,0.436942348080596,1986-08-16,7,0.5190271,Visa requirement blamed for desperate trip.,11
1238498552,0.4368377893763377,1987-08-04,7,0.16392568,PM's supporters jostled in protest.,8
1270001229,0.4366863854138009,1992-05-08,7,0.2080463,Changes to refugee rules sought.,2
1239276950,0.4366797323023774,1979-09-18,7,0.11942681,"Facts on refugees distorted, MP says.",0
1140831444,0.4366020366434198,1994-03-10,7,0.34772158,Attitudes on immigrants harden.,1
1238434944,0.4365832406255875,1987-02-21,7,0.3393447,New rules to curb refugees called 'turning back clock'.,6
1288486998,0.4365614855356231,1960-09-01,5,0.21085815,Anglicans Regret Dip In U.K. Migrant Flow.,0
1412294496,0.4364733275972269,2007-12-10,8,0.19323383,QUEBEC.,1
1239971547,0.4363683978856298,1976-12-21,6,0.43093428,MPs challenge Cullen statements on movement of Chilean refugees.,4
1143166232,0.436286119382751,1981-08-29,7,0.27776992,Bishops urge Ottawa to admit 12 refugees from El Salvador.,6
1369094075,0.436122827458294,2003-01-24,8,0.17595732,Fortress Europe prepares to repel immigrants.,1
1291488485,0.4361102747504061,1949-10-04,4,0.24423459,Canada Opens Door To 154 Refugees After Two Months.,0
1237607202,0.4361082022754237,1984-03-13,7,0.19372606,Licence to enter.,4
2273257572,0.4360984687533167,2016-07-02,8,0.23169063,The peaceable kingdom in an increasingly populist world.,1
1238506389,0.4360656055763844,1987-08-15,7,0.24605507,Scots no refugees.,12
1325794048,0.4360066521381824,1947-08-21,4,0.29990512,The People Canada Wants Most.,0
1287366030,0.4359930144118721,1951-07-12,4,0.2819783,Lists Barriers Against Immigration.,0
1237602455,0.4359692002015474,1989-01-11,7,0.097152576,Canada's tough new refugee rules may strain friendly U.S. town.,6
1142652280,0.4357851986213715,1981-10-19,7,0.37810716,Visa policy sparks Sikh demonstration.,12
1326051845,0.4355684985847098,1944-12-14,4,0.24485946,This and That.,0
1291464133,0.4355474559084406,1988-03-25,7,0.20647435,To stay in Canada.,2
1125547182,0.435468408182985,2001-10-02,7,0.3664908,New sovereignty debate.,7
1142091254,0.4353950382877137,1993-09-25,7,0.21616551,What the major parties propose.,1
1144696864,0.4353463960505572,1995-11-09,7,0.21563515,An immigrant's view.,0
1366112863,0.435324559603979,2003-02-22,8,0.19674009,"The case is troubling, but the principle is clear.",2
1270180399,0.4351629926204646,1967-05-25,5,0.14010666,Political refugees.,6
1412706318,0.435004738945867,2006-12-02,8,0.13415971,"Make refugee bid in Canada, Iraqis advised.",3
1237167631,0.4349756771298118,1989-03-21,7,0.26538646,Groups urge Canada to stop deportations.,6
1125420065,0.4349424559576813,2000-04-13,7,0.62040377,Sensitive issue at heart of latest Middle East fuss.,16
1237265938,0.4348665905564348,1988-12-30,7,0.36109364,Refugee hearings will mean justice for all.,2
1368144985,0.4348595630339762,2004-01-03,8,0.11764697,REFUGEE APPEALS: SITTING IN JUDGMENT.,2
2459964104,0.4347526473257037,2017-02-28,8,0.28636584,Trudeau needs to have a Merkel moment.,5
1241496418,0.4347343302103237,1972-04-03,6,0.12959999,Radical U.S. exiles would 'destroy' army with total amnesty.,8
1237205551,0.4346824745123841,1989-12-19,7,0.4595862,Sikh 'boat people' accepted as valid refugee claimants.,12
1143698734,0.4345882989930512,1995-02-08,7,0.19229542,Bill passed to prevent criminals from entering Canada.,8
2122199183,0.4345553876927869,2015-11-17,8,0.34025168,"Bringing refugees to Canada must be done well, not quickly.",3
1238435316,0.4345246759133498,1987-02-21,7,0.38514358,Tamils bearing brunt of refugee backlash tights groups say.,11
1143879858,0.4345028451892848,1993-11-20,7,0.13411155,Refugee claims drop by half.,2
1444692412,0.4344749368977776,2010-01-15,8,0.30366662,SECRET HEARINGS.,9
1237174941,0.4343783593336996,1989-02-01,7,0.2148934,Canada won't step in to help 4 Sri Lankans.,6
1444939537,0.4343255873085183,2010-10-08,8,0.32974407,DIVERSITY.,1
1411697609,0.4341745871977365,2006-07-11,8,0.25561613,"Canada not welcoming to immigrants, study finds.",1
1147897379,0.4341074663543357,1990-06-23,7,0.19318505,A powerful reminder of the plight of refugees.,11
1237170983,0.4339646664970179,1989-01-21,7,0.38978195,Deportation ruling spurs plan for monitoring refuge cases.,6
1143671342,0.433813083897654,1997-12-03,7,0.22138911,Immigration overhaul urged.,2
1238317085,0.4337970001526869,1988-07-02,7,0.17248474,Refugee security checks.,7
1238493503,0.4337263146789659,1987-07-22,7,0.14091016,Task force condemns immigration security.,8
2610108041,0.4337175077163662,2018-06-27,8,0.31159136,Proposal to scrap refugee-determination system raises alarm.,5
1237209123,0.433703567839094,1988-01-12,7,0.09486703,Pursuit of war criminals should know no borders.,16
1239610344,0.4336924396458756,1975-11-12,6,0.12014625,Surinam refugees.,0
1240630943,0.4335278377988282,1982-08-05,7,0.24341007,Homeless.,0
1287546848,0.4334732834830669,1950-08-28,4,0.20099038,They Seek Refuge in Canada.,0
1284824126,0.43319211870998,1962-01-18,5,0.23576392,Forgotten People.,0
1151744009,0.4331485229677638,1992-09-03,7,0.23491885,Bringing in new skills.,1
1239220266,0.4331311311672731,1979-09-29,7,0.17107257,National appeal may stir the blood but not the reason.,0
2606083720,0.4330457013020683,2018-12-22,8,0.19737136,Letter To Editor 4 -- No Title.,15
1138934852,0.4329524566720391,1999-03-31,7,0.16615857,The other refugees: Serbs' story goes untold.,1
1356380514,0.4329093329750605,1928-08-17,4,0.2341248,BRITISH PAPERS STILL PROTEST.,0
1434962433,0.4327853301952944,1996-10-02,7,0.15362708,New rules anger immigration staff.,2
1313768283,0.4327760736929564,1948-10-08,4,0.33921424,Help Immigrants Lest Communists Win Them: Gibson.,0
1145037803,0.4327722252730013,1993-03-10,7,0.26072243,Domestic abuse accepted for refugee status.,2
1811307859,0.4327619103819008,2013-01-23,8,0.32502756,Has Kenney found the right balance?.,10
1692762328,0.4327034542088134,2012-10-24,8,0.2053746,Roma policy-speak.,10
1293388963,0.4326702898826592,1949-12-03,4,0.241943,Better Procedure For Immigrants Asked by Drew.,0
2606133932,0.4323623566780226,2018-04-20,8,0.32391012,"Ottawa, Quebec reach agreement on asylum seekers.",5
1412607949,0.4322101805878878,2006-12-29,8,0.16372436,Granting asylum to U.S. citizens a touchy issue.,9
1287754962,0.4321622869774444,1952-02-21,5,0.23882696,Planning Is the Answer.,0
1356642157,0.4320508290352761,2002-02-08,8,0.17978771,U.K. immigration eyes Canadian law.,1
1237254264,0.4319207902301154,1988-12-30,7,0.21568424,Quebec minister assails plan as upsetting lives of hundreds.,11
1326074368,0.4318841025772704,1938-07-13,4,0.2825822,European Refugees.,0
1142090412,0.431836243326923,1993-09-25,7,0.21702193,Immigration goes undiscussed.,1
1138915246,0.431802717205365,1999-04-12,7,0.19072658,Canada primed for possible refugee influx.,7
1412332901,0.4316755632653837,2009-07-21,8,0.23521353,LETTERS TO THE EDITOR.,6
2748164406,0.4316424912407973,2019-03-18,8,0.50008124,"Canada, U.S. in talks to close loophole in border pact on asylum seekers.",5
1351400292,0.4316159745397281,1934-09-17,4,0.21063298,Citizenship.,0
1444679352,0.4315311527218337,2010-01-06,8,0.49024114,MIGRANTS.,9
1444706755,0.4314913018174832,2010-03-08,8,0.39964962,IMMIGRATION.,10
1369004555,0.4311920352696576,2004-10-01,8,0.38196903,U.S. expected to pass watered-down deportation bill.,9
1323586934,0.4311812012190357,1943-11-24,4,0.2517315,Refugees May Be Valuable Asset.,0
1288426191,0.4310016268462077,1960-03-04,5,0.3027563,More Refugees for Canada.,0
1151504057,0.4309430054881355,1992-02-12,7,0.3725095,Fewer refugees accepted in 1991.,2
1239519684,0.430804434917409,1975-05-31,6,0.39038906,"Most refugees 'fine people', Andras says.",4
1125007193,0.4307556239890325,1980-09-13,7,0.1796584,Protect the vulnerable.,6
1284694176,0.4307493103924334,1962-06-02,5,0.23964731,Chinese Refugees.,0
1295961623,0.4306025314254301,1955-01-03,5,0.2852005,"""CIRCLE BAR"" FOURTH COLUMN.",0
1239219787,0.4305673340847426,1979-06-30,7,0.21247232,Canadians can help refugees.,0
1288442744,0.4304660506403094,1960-01-29,5,0.28035188,Council Asks Wider Policy On Immigration.,0
1143107085,0.4303339420083288,1981-07-30,7,0.3527479,Canadaand India take steps to stop flood of 'refugees'.,12
1291422480,0.430195021715237,1955-08-26,5,0.2530928,Selecting Immigrants.,0
2121472533,0.4301782774413812,2015-11-28,8,0.35712916,"Montreal, Toronto to get most refugees.",3
1270673630,0.430176173997107,1966-06-07,5,0.17299752,Illegal entry.,0
1325783142,0.4300865199021934,1944-01-14,4,0.20838511,Correspondence.,0
1237264697,0.4300270561323029,1988-12-28,7,0.22965163,Drawing the line.,16
1357033131,0.4300041294414608,2002-09-13,8,0.18207806,Refugee claimant totals drop.,5
1143696044,0.4299967644862143,1994-07-18,7,0.18202011,"No limits, no quotas: All who want to immigrate should be admitted.",1
1351749985,0.4299959617085833,1918-12-10,3,0.29604235,THE ENEMY ALIEN QUESTION.,0
1151323460,0.4299441251469693,1990-03-01,7,0.3477135,Rulings question refugee plan logic.,2
1688078655,0.4299295812432116,2012-05-18,8,0.25695124,Readers weigh in on the Immigrant Answer.,1
1143515807,0.4298912357417533,1993-07-20,7,0.2493659,Wealthy tell poor: stay put.,14
1316277243,0.4298408638778926,1910-04-02,3,0.287301,THE BEST IMMIGRANTS.,0
1284795045,0.4298037252063332,1961-02-15,5,0.33331174,The Barrier.,0
1291465221,0.4297957411310211,1949-10-15,4,0.23856686,2 Face Charges For Transporting Baltic Refugees.,0
1291759258,0.4295525716383999,1955-11-19,5,0.23124622,"No One Refused for Race Alone, Pickersgill Says.",4
1288615157,0.429502633859083,1957-03-07,5,0.19032435,Thick-skinned.,2
2459866193,0.4294884712126531,2017-09-06,8,0.50390136,Ottawa works to clarify immigration policies for public.,5
1325660894,0.4294375467878698,1943-12-04,4,0.28217596,British Spirit: Help the Refugees.,0
1325939758,0.4292823872517346,1939-02-24,4,0.2586606,NEW APPROACH TO REFUGEE PROBLEM URGED.,0
2122186686,0.4291313648090949,2015-11-17,8,0.25638497,"On refugees, Canada should not waver.",3
1284628545,0.4290501175566812,1962-11-14,5,0.24844931,"Still Interested In Refugees, Ottawa Asserts.",0
1942768529,0.4290008734836301,2014-02-11,8,0.356495,"Ottawa's Mexican visa policy hurting business, Manley says.",7
1240460110,0.4289201822447579,1982-03-11,7,0.27451196,Polish refugees.,0
1325697336,0.4289199273875294,1943-06-18,4,0.2616275,CANADA A HAVEN FOR THE OPPRESSED.,0
1151612303,0.4288973140870427,1985-02-22,7,0.14909068,Justice wears two masks for refugees to Canada.,9
1143670128,0.4287336350808624,1994-07-08,7,0.176533,Assessing Mr. Marchi's immigration prescriptions.,2
1353829959,0.4287113138770517,1939-08-22,4,0.24407937,NIXON ADVISES REFUGEE ENTRY BE PERMITTED.,0
2748104990,0.428686500328549,2019-03-22,8,0.30710056,'SAFE' IS M.I.A..,5
1151498436,0.4286818001276926,1992-02-21,7,0.16735105,LETTERS TO THE EDITOR.,2
1351504381,0.4286577907988297,1938-07-08,4,0.23416531,CANADA READY TO DO SHARE FOR REFUGEES.,0
1140838376,0.4285789997780235,1995-01-21,7,0.13666019,Refugees.,2
1434909137,0.4285623940925027,1986-12-09,7,0.30251205,Refugee rights at Ottawa's mercy.,2
1237248918,0.4284516303227889,1988-10-01,7,0.2372649,Welfare termed blow to self-esteem.,2
1239671496,0.4282560137967379,1975-10-21,6,0.16907819,"Immigration scheme proposes quotas, altered categories.",4
1284571892,0.4280597396319573,1962-05-29,5,0.22625722,Chinese Refugees.,0
1366120715,0.4279782025231007,2004-04-24,8,0.20523085,Gay refugee claimants seeking haven in Canada.,10
1513572835,0.4277999560618855,2011-06-27,8,0.2524759,"A land of immigrants, Canada must now deal with its emigrants.",1
1811378793,0.4277844104125404,2013-07-04,8,0.3659979,Syrian refugees to get asylum.,3
1237406464,0.4276867595515616,1988-04-26,7,0.37432015,Aid groups question Ottawa on refugee selection process.,6
2273252351,0.4276749154929477,2016-03-11,8,0.28189296,Savvy Canadian companies know the benefits of global awareness.,1
1313730008,0.4274523019744785,1988-02-03,7,0.21581271,Refugee claim stalls deportation bid.,16
1811321892,0.4273459740676626,2013-03-13,8,0.32839334,"Welcoming, but realistic.",1
1143560945,0.4272584828970086,1994-02-04,7,0.22888605,How many immigrants should Canada admit.,1
1237601222,0.4272070193715657,1989-01-04,7,0.3861708,Church council files suit challenging refugee law.,2
2459859498,0.4271570118607676,2017-08-08,8,0.4111231,Why asylum seekers are looking to Canada.,5
1239449760,0.4271023372911989,1979-10-22,7,0.21765542,Immigration.,0
2122270759,0.4270474245049413,2015-09-14,8,0.25525993,How real is the security threat?.,3
1270436972,0.4270309804474117,1965-03-13,5,0.23994528,Probing Report Canada Barred 200 Refugees.,4
1513493048,0.4268096846727122,2011-05-19,8,0.19723961,Canada terror threat greater than Mexico: border chief.,7
1326027618,0.4267524682367603,1939-01-30,4,0.21619987,ORIENTALS' BAR WILL BE ASKED.,0
1143610515,0.426724321393575,1994-01-04,7,0.2234795,For balance on the board.,2
1411944801,0.4265277866826644,2008-03-15,8,0.20036323,IMMIGRATION AND REFUGEE PROTECTION ACT.,1
